,,,,,,,,,
,,,Rivian R2 Reservations Tracker Form  <-- Link to submit your order info.                        ,,,,,,
,,,"* After submitting order info, please post a reply in this thread to notify us.",,,,,,
,,,Rivian R2 Reservations Change Request Form  <-- Link to submit edit request for your submitted order info.,,,,,,
,,,,,,,,,
,#,Username,R2 reservation date,Location,,Are you a current Rivian R1 owner?,"If you are a current R1 owner, will you be keeping your R1 and adding an R2?","If you are a current R1 owner, which model?",Other vehicles currently owned
,948,Bigfuut88,3/7/2024,TX,,No,,,Jeep Grand Cherokee Trailhawk V8 Jeep Grand Cherokee Pontiac Trans Am
,949,Oldtruckdoc,3/7/2024,FL,,Yes,Undecided,R1S,Tesla model  x
,950,MWG543,3/7/2024,PA,,No,,,"VW Golf, VW Golf Sportwagen"
,951,GreyGauss,3/9/2024,MD,,No,,,2014 Volt
,952,johnjohn,3/7/2024,CA,,Yes,Undecided,R1T,Acura TSX
,953,reserved,3/7/2024,CA,,No,,,nx200t
,954,ierr,3/7/2024,CA,,Yes,Yes,R1S,"Mercedes ML350, Jeep Wrangler 4xe"
,955,andysel,3/9/2024,FL,,No,,,
,956,kindofblue,3/28/2024,CA,,No,,,"MME, BMW i4 40eDrive"
,957,Codawg0913,3/1/0025,CO,,No,No,,Tesla Model. Y
,958,paulgbernard,3/7/2024,Canada - British Columbia,,Yes,Yes,R1T,Tesla Model Y Performance
,959,Pravi,3/7/2024,TX,,No,,,Honda Pilot
,960,Mellowyellow,3/7/2024,NY,,Yes,Undecided,R1S,Honda odyssey 
,961,LeonDam,3/7/2024,CA,,No,Undecided,R1S,Lexus
,962,technerd,3/7/2024,PA,,Yes,Undecided,R1T,Bronco
,963,aggrieve8galley,3/7/2024,MI,,Yes,Undecided,R1T,MachE
,964,aggrieve8galley,3/25/2024,MI,,Yes,Undecided,R1T,MachE
,965,Sean,3/29/2024,CA,,No,,,BMW X3
,966,gpvg26,3/29/2024,FL,,No,No,,2019 BMW i3s BEV
,967,Mark3f,3/7/2024,OH,,No,,,VW ID4 Chev Bolt WV
,968,jdubea,3/7/2024,NC,,No,,,"Honda Element, Mazda3"
,969,tinatalbot,3/30/2024,CA,,No,No,,Tesla model s
,970,Calexander9,3/30/2024,NJ,,Yes,Undecided,R1S,
,971,MrTookies,3/7/2024,TX,,Yes,Yes,R1T,"Tesla Model Y P, Tesla Model Y LR7"
,972,Skag,3/7/2024,VA,,Yes,Yes,R1S,ML350 bluetec
,973,M3_R2,3/30/2024,Canada - Ontario,,No,,,Model 3 LR AWD
,974,jollyroger,3/7/2024,CA,,Yes,Yes,R1T,Tesla Model 3
,975,Jkfu,3/25/2024,CA,,No,,,MY
,976,EVShoo,3/10/2024,FL,,No,,,2019 Jaguar I-Pace First Edition HSE
,977,Frankko,3/8/2024,CA,,No,,,Toyota tundra
,978,ArchitecTT,3/7/2024,ME,,Yes,Undecided,R1T,"2019 Audi A5 Cab, 2014 Audi A6 3.0, 2012 Audi TTRS "
,979,trpsomewhere,3/27/2024,CA,,No,,,
,980,tlipcsey,3/7/2024,NC,,No,,,"Lexus GX460, Lexus ES300h, Toyota 4Runner"
,981,FlyNavy01,3/7/2024,FL,,No,,,"Lotus Emira, Model 3 Performance"
,982,calx,3/7/2024,WA,,Yes,Undecided,R1T,
,983,kkezir,3/19/2024,KS,,No,,,"2020 Mazda CX5, 2006 Ford f150, 2004 Dodge Ram1500"
,984,Dr Freeze,3/7/2024,IL,,Yes,Yes,R1S,Infiniti Q50
,985,R1T_R1S_R2D2,3/7/2024,OH,,No,Undecided,,"2013 Subaru WRX Hatchback, 2023 Subaru Ascent"
,986,SUP,3/9/2024,CO,,No,,,Waiting on R2
,987,gandhia2013,3/7/2024,IL,,Yes,Yes,R1S,
,988,DukeofArmchair,3/19/2024,CO,,No,,,"GTI, Mazda 3"
,989,doug1,4/5/2024,OK,,Yes,Undecided,R1S,
,990,Webster,4/5/2024,IL,,No,,,
,991,amir.ghaffar,3/25/2024,NY,,No,,,"Bentley, Ferrari and Range Rover "
,992,yparekh,3/7/2024,CA,,No,No,,
,993,yparekh,3/7/2024,CA,,No,No,,
,994,Bartshum ,4/5/2024,CA,,No,No,,Tesla 
,995,Sam K,3/7/2024,NJ,,Yes,Undecided,R1T,Jeep Wrangler; Audi A5
,996,mgoode,3/7/2024,TN,,No,,,Lexus RX350
,997,Allthewray,3/8/2024,Canada - Ontario,,No,No,,Tesla MYLR & Mazda 6 GT
,998,zigzagzap,4/7/2023,VA,,Yes,Yes,R1S,"Porsche Cayenne GTS, BMW X5"
,999,Robertccribb,3/7/2024,WI,,No,,,GTI Q5
,1000,DoctorSleep ,3/30/2024,TX,,Yes,Undecided,R1T,
,1001,CO2Whoo,3/7/2024,AL,,No,,,2024 Chevrolet Trax
,1002,Rivian Report,3/7/2024,HI,,No,,,
,1003,mmiles2012,3/7/2024,TN,,Yes,Undecided,R1T,
,1004,RivTrain,3/7/2024,WI,,Yes,Undecided,R1T,
,1005,nullreffer,3/11/2024,WA,,No,,,
,1006,Adamshedek,4/8/2024,CA,,No,,,
,1007,HalseyGary,3/7/2024,FL,,Yes,Yes,R1T,Rivian R1T | Corvette Z06 | Tesla Model Y | Toyota 4Runner
,1008,nealopp,3/7/2024,CA,,No,,,"Model 3, Model Y"
,1009,Christian,3/7/2024,FL,,Yes,Undecided,R1S,
,1010,CED,3/27/2024,NY,,Yes,Yes,R1S,Jeep Wrangler / Ford Bronco
,1011,MapleMan650,3/7/2024,CA,,No,,,2022 F-150 Lightning
,1012,ptalbert33,4/7/2024,TX,,No,,,"Mach E, Wagoneer, Maverick, Mach 1, F250, F100, Cherokee"
,1013,tpberding,3/7/2024,CA,,Yes,Undecided,R1S,Porsche Macan
,1014,Kww0311,3/7/2024,FL,,Yes,Undecided,R1S,Ford F150  Mercedes SUV
,1015,R,4/10/2024,CA,,No,,,4 runner 
,1016,ashimwey,3/7/2024,CA,,Yes,Yes,R1S,VW Atlas
,1017,Hmmmm,3/7/2024,Canada - British Columbia,,No,,,"EV6, BRZ"
,1018,Rivtony,4/8/2024,CA,,Yes,Yes,R1S,Tesla Model3
,1019,Brannb55,3/7/2024,CO,,No,,,Jeep Gladiator 
,1020,LadyJ,5/4/2024,CA,,No,Undecided,R1S,Tesla Model X
,1021,Glgoody,4/10/2024,FL,,Yes,No,R1T,Mercedes C300
,1022,mainegirl,3/9/2024,ME,,No,,,"Telsa Y, Subaru "
,1023,darkrystalR2,3/8/2024,WI,,No,,,2007 Ford Sportrac - hope it lasts until R2 !  
,1024,Bchop69,3/7/2024,IL,,Yes,Yes,R1S,Yukon
,1025,ciber1t,4/4/2024,CA,,Yes,Yes,R1T,
,1026,Kev O))),4/16/2024,MI,,No,No,,Chevy BOLT EUV & Honda CR-V Hybrid
,1027,Nancy94024,3/8/2024,CA,,Yes,Undecided,R1S,please delete my other vehicles from the spreadsheet
,1028,SigmaBing,3/7/2024,IN,,No,,,
,1029,Golazo,4/16/2024,FL,,No,Undecided,,VW ID.4
,1030,Newbie2ev,3/7/2024,CA,,No,,,Acura TL 04
,1031,Elekter,3/7/2024,Canada - British Columbia,,No,,,RAV4 Prime
,1032,billchurch,3/7/2024,FL,,Yes,Yes,R1S,Tesla Model Y
,1033,PittsburghRivianGuy,3/7/2024,PA,,Yes,Yes,R1S,2
,1034,R1Sezejay,3/7/2024,CA,,Yes,Yes,R1S,"Durango,Charger"
,1035,ptalbert33,4/7/2024,TX,,No,,,"Mach E, Wagoneer, Maverick, several others. "
,1036,WillyG63,3/8/2024,MS,,No,,,"Honda Ridgeline, Subaru Ascent"
,1037,DoctorSleep,4/3/2024,TX,,Yes,Yes,R1T,BMW X3 x30e plug in hybrid
,1038,SaratogaJin,3/8/2024,CA,,No,,,Tesla Model X
,1039,bremiclem,3/7/2024,TX,,Yes,Undecided,R1S,
,1040,T-Rex06,4/14/2024,CA,,No,,,2022 Audi e-tron S. 2017 Porsche Macan GTS
,1041,Wil B,3/7/2024,GA,,Yes,Yes,R1T,Ford Maverick 
,1042,MS Seal Beach,4/10/2024,CA,,Yes,Yes,R1S,Acura RDX
,1043,Jeffr7997,3/7/2024,FL,,Yes,Yes,R1T,Tesla Model 3
,1044,grimm1jb,3/21/2024,MI,,No,,,Ford MME
,1045,jakeinslc,9/7/2023,UT,,Yes,Yes,R1T,"2021 Rivian R1T, 2023 Bronco Badlands Sasquatch, 2016 Toyota Tundra Crew Cab"
,1046,BingBong,4/23/2024,PA,,No,Undecided,Both,
,1047,TXR1SMD,3/7/2024,TX,,Yes,No,R1T,"BMW X5, Mercedes-Benz G63 AMG"
,1048,askins1981,4/21/2024,OH,,No,,,2923 Ford F350  2021 Lexus GX460
,1049,ZeusyZeus,3/7/2024,FL,,No,,,"BMW M4, Mercedes C63"
,1050,Firefly,3/7/2024,WA,,No,,,None
,1051,Firefly,3/7/2024,WA,,No,,,None
,1052,isaiah-louis.3407,3/7/2024,FL,,No,,,
,1053,Rivian sOOn,3/7/2024,CA,,Yes,Undecided,R1T,
,1054,AtlantaX,3/7/2024,GA,,Yes,Undecided,R1S,"Tesla Model Y, 4Runner, Wrangler"
,1055,johnsanlorenzo,4/26/2024,UT,,No,,,Honda Pilot 
,1056,Holliswins,3/7/2024,OR,,Yes,Yes,R1T,Tesla Model 3- Chevy Silverado
,1057,jmtreetop,3/7/2024,CO,,Yes,Yes,R1S,
,1058,Ciero,3/7/2024,MI,,No,,,"Mustang Mach-E, Rav 4"
,1059,IcepickT,3/7/2024,Canada - Ontario,,No,,,Tesla Model 3
,1060,rchappidi,4/29/2024,IL,,No,,,Tesla Model S
,1061,R1TIMS,3/7/2024,IL,,Yes,Yes,R1T,Mach-E GTPE
,1062,Tal,3/7/2024,FL,,Yes,Undecided,R1T,Bronco
,1063,JungGravy,3/9/2024,GA,,No,,,Grand Cherokee 4xe Trailhawk
,1064,7Ryder,5/1/2024,OR,,No,,,"2021 BMW X5 xDrive 45e, 2023 Toyota RAV4 Prime"
,1065,RyanR2,3/7/2024,CA,,No,,,Mazda 3
,1066,thomasadore,5/1/2024,ME,,No,,,2012 Scion XB
,1067,TemporarilyOutofStock,5/2/2024,CA,,No,,,
,1068,Mkreaden,3/7/2024,CA,,No,Yes,R1S,"MX-LR ‘20, MY ‘24, R1S on order"
,1069,KidThunder,3/7/2024,IA,,Yes,No,R1T,
,1070,AV8OR,3/7/2024,OR,,Yes,Yes,R1T,Jeep Wrangler
,1071,surfinkal,3/7/2024,CA,,Yes,Yes,R1T,ESC
,1072,Sparkland,3/7/2024,CO,,No,No,,Kia Sportage HEV
,1073,Lstron01,3/17/2024,CO,,No,,,Mazda CX 5
,1074,doremi,5/3/2024,GA,,No,,,Buick Enclave
,1075,Rizzian,3/7/2024,FL,,No,,,"Toyota 4Runner, Honda DelSol"
,1076,SLVRon,3/7/2024,UT,,No,,,2020 Jeep Grand Cherokee Trailhawk WK2
,1077,CotoR1TDude,3/7/2024,CA,,Yes,Yes,R1T,"Tesla Y, Honda CRV"
,1078,Bravos,3/15/2024,WA,,No,No,R1S,Porsche Cayenne
,1079,PNWForestGreenR1S,3/7/2024,WA,,Yes,Undecided,R1S,Volvo XC90
,1080,RivianSmoke,3/7/2024,NH,,No,,,"MYP, RX 350, X5"
,1081,cckorn,3/7/2024,MN,,Yes,Yes,R1S,Mach e
,1082,WattRod,3/12/0024,CO,,Yes,Yes,R1S,Tesla Model Y
,1083,jontingley,5/7/2024,LA,,No,Undecided,,Volkswagen ID.4
,1084,malibuvin,3/7/2024,CA,,Yes,Yes,R1T,"2022 Mercedes SL63 AMG. 2022 Ram TRX, 2017 BMW X3"
,1085,DaisysRivian,5/7/2024,FL,,No,No,,Volvo XC60 
,1086,E Parx,3/7/2024,CO,,Yes,Undecided,R1T,None
,1087,kylechoffman,3/7/2024,CA,,Yes,Yes,R1S,"2024 Model Y LR, 2018 Model 3 LR RWD"
,1088,emacculant,3/7/2024,CA,,Yes,Yes,R1S,21 Chevy Equinox 
,1089,petersra ,3/7/2024,FL,,Yes,Undecided,R1T,Kia Telluride
,1090,Vlee227,3/10/2024,FL,,No,No,,
,1091,CosmicRivian,3/12/2024,OR,,No,,,2024 Tesla MY; 2007 Toyota 4Runner
,1092,bac4uw,3/8/2024,WA,,Yes,Undecided,R1T,"Volvo XC40 Recharge, Kia Soul EV"
,1093,UpgradeHimself,3/14/2024,WA,,No,,,"Chevy Bolt EV, GMC Acadia"
,1094,JerseyFF,3/7/2024,TN,,Yes,Yes,R1T,Mazdaspeed3
,1095,KH,3/7/2024,CT,,No,,,
,1096,Robertrivian ,3/7/2024,GA,,Yes,Undecided,R1S,Porsche Cayenne GTS
,1097,ROBERTRIVIAN,3/7/2024,GA,,Yes,Yes,R1S,"Porsche Cayenne GTS, Nissan Frontier"
,1098,4RNROFL,3/7/2024,CA,,Yes,Yes,R1S,2022 Tesla Model Y Performance 
,1099,redantpile,3/7/2024,TX,,Yes,Yes,R1S,ford edge
,1100,Schroederhc,3/15/2024,WA,,Yes,Yes,R1T,"2023 Ford Lighting, 2022 Jeep Gladiator, 2016 Porsche Cayenne"
,1101,ashres11,4/1/2024,NJ,,Yes,Yes,R1S,Tesla
,1102,syd,5/14/2024,ME,,No,,,
,1103,none,4/2/2024,UT,,Yes,Yes,R1S,
,1104,ggunn9,5/13/2024,GA,,No,,,Tesla Model Y Perf and Lexus NX200T 
,1105,reindeer,3/7/2024,CO,,Yes,Yes,R1T,
,1106,AmyG,5/17/2024,VT,,No,,,"Suzuki, Ford 150 truck"
,1107,Duquesne ,4/21/2024,GA,,Yes,Yes,R1S,"Alfa Giulia Qaud, Ram Powerwagon, Triumph TR8, Indian Springfield"
,1108,mjmassa79,4/1/2024,VA,,No,,,"Subaru Forester, Toyota Sienna"
,1109,Asimov4,3/7/2024,WA,,Yes,Yes,R1S,
,1110,XtrovertTwins,3/7/2024,CA,,Yes,Yes,R1T,SLC 300 and Expedition
,1111,Birchtreeisme,3/7/2024,WI,,Yes,Undecided,R1S,Toyota Tundra
,1112,WALimestoneR1S,3/7/2024,WA,,Yes,Yes,R1S,1986 Land Rover 90
,1113,Nels,5/20/2024,MT,,No,,,Toyota RAV4 Hybrid
,1114,Nellbarr,3/7/2024,FL,,Yes,No,R1S,none
,1115,EV4Sure,3/7/2024,NJ,,Yes,Yes,R1S,Tesla Model 3
,1116,Jock Mahoney,3/7/2024,NJ,,No,,,"2022 Ford Explorer ST, Flatside Shovelhead, Custom Softail"
,1117,Ross Horner,4/23/2024,NC,,No,No,,"GMC Acadia, Genesis G70"
,1118,Bwatling,4/7/2024,NC,,Yes,Undecided,R1T,Tesla model y
,1119,Hossman352,3/20/2024,CA,,Yes,Yes,R1T,
,1120,schellack,3/7/2024,LA,,No,,,2014 Lexus ES
,1121,Bobbo ,3/7/2024,Canada - British Columbia,,Yes,Undecided,R1S,
,1122,j-Thrice,3/7/2024,WA,,Yes,Yes,R1T,
,1123,Dashy,5/24/2024,Canada - Ontario,,No,,,Tesla
,1124,NathanR1S,4/5/2024,OR,,Yes,No,R1S,Tesla Model Y Performance
,1125,kbradley926,3/20/2024,LA,,Yes,Undecided,R1S,Model y performance 
,1126,WildBillTV,5/27/2024,PA,,No,,,2021 Mustang Mach E
,1127,Barkolab,3/7/2024,ME,,No,,,Volvo V60 T6 Station Wagon
,1128,meash20,3/7/0004,GA,,Yes,Yes,R1S,"Kia EV6, R1S"
,1129,RivianSEA,3/7/2024,WA,,Yes,Yes,R1S,"BMW 44i, CRV"
,1130,Rizzian,3/7/2024,FL,,Yes,Undecided,R1S,93 Honda Del Sol
,1131,Thanos,3/7/2024,CA,,No,,,Ford F-150
,1132,Novert,3/8/2024,AR,,No,,,Model Y
,1133,DAVE61,3/7/2024,TX,,Yes,Yes,R1T,VW Atlas
,1134,inafog,3/7/2024,NC,,No,,,07 Lexus ES350;  '21 Subaru Outback
,1135,not_a_car_guy,3/8/2024,MA,,Yes,Undecided,R1T,
,1136,Muddogs,3/7/2024,FL,,No,,,"Ram 3500, Kia Telluride"
,1137,GordDH,5/29/2024,Canada - Ontario,,No,,,"Tesla Model 3, Subaru Forester"
,1138,SidT ,3/7/2024,TN,,No,,,"Tesla Model Y, Tesla Model X"
,1139,fjbarone,3/9/0024,CA,,No,,,"Mazda 3, Mazda CX-9"
,1140,Mark Gajda,3/31/2024,NJ,,No,,,"Honda Odyssey, Honda Clarity, VW e-Golf"
,1141,mlgerst,3/7/2024,PA,,No,,,2011 Ford Flex
,1142,Gurule92,3/7/2024,CO,,No,,,Tesla Model X
,1143,rsoriano ,3/7/2024,CA,,Yes,Yes,R1T,2014 Audi S4
,1144,inafog,3/7/2024,NC,,No,,,21 Subaru Outback; '07 Lexus ES350
,1145,wrmv296,6/6/2024,CA,,No,,,2023 Jeep Grand Cherokee 4xe Trailhawk
,1146,wash817,3/7/2024,CA,,No,,,Ford F150
,1147,Sacent1972,3/7/2024,UT,,Yes,Yes,R1S,Tesla Y
,1148,EnJoneer,3/7/2024,MI,,No,,,2015 Tesla Model S 85
,1149,evcrazy,3/7/2024,CA,,No,,,Tesla Model S
,1150,lulzpartytime,3/7/2024,MD,,No,,,Lincoln MKX
,1151,Heimat,6/4/2024,MN,,Yes,Yes,R1T,2023 Ford Bronco 
,1152,jordanzhang13,3/7/2024,Canada - Alberta,,No,,,2014 BMW 328i
,1153,Dan_gallo,6/6/2024,NY,,No,,,Wrangler
,1154,newagebuilders2020,3/7/2024,SC,,No,No,,"2022 chevrolet Silverado 3500, 2024 Cyberbeast "
,1155,VS79,3/7/2024,CA,,Yes,Undecided,R1S,Tesla Model 3
,1156,seb,3/7/2024,TX,,Yes,Yes,R1S,Mazda CX-5 (2020)
,1157,N/A,3/7/2023,WA,,Yes,Yes,R1S,Tesla Model 3
,1158,Jber,6/15/2024,KS,,No,,,"Volvo xc60, Fiat Spyder"
,1159,TucsonFrank,3/7/2024,TX,,Yes,Yes,R1S,
,1160,xyskis,3/7/2024,OR,,Yes,Yes,R1S,"Mercedes Sprinter Camper Van, Toyota 4Runner"
,1161,DIVESHERPA,6/15/2024,TX,,Yes,Yes,R1T,Pacifica PHEV
,1162,jimmyd21,6/11/2024,CA,,No,,,Ford Bronco. Mazda CX-5
,1163,FC_Francis,3/7/2024,VA,,Yes,Yes,R1T,Outback 
,1164,Matt Robbins,3/14/2024,FL,,No,,,Mazda CX5
,1165,tpberding,4/9/2024,CA,,Yes,Yes,R1S,Porsche Macan
,1166,Standb,3/8/2024,CA,,Yes,Undecided,R1S,Bmw i3
,1167,HMSRIV1,3/19/2024,CA,,Yes,Undecided,R1S,BMW X3M
,1168,Justinkoker,6/19/2024,CA,,Yes,Yes,R1S,Ionic 5
,1169,hellboy200,2/17/2024,HI,,No,,,
,1170,R2dreamer,3/9/2024,FL,,No,,,"2005 Honda CRV, 2014 Lexus RX450h"
,1171,aybaybay99,3/8/2024,CA,,Yes,Undecided,R1S,"C8 Corvette, Tesla Y"
,1172,JRivianS,3/7/2024,AZ,,Yes,Yes,R1T,Subaru Outback
,1173,Macal,6/21/2024,CA,,No,,,M5/Yukon Denali XL/Bronco/F150/F350/GMC 2500
,1174,Palisade,3/19/0024,MD,,Yes,Yes,R1S,Hondas and a Tesla 
,1175,Hweifen Waters,3/10/2024,CA,,No,,,Lexus 460LS
,1176,Hodags,3/7/2024,CO,,Yes,Yes,R1T,"Tesla MYP, Tesla M3LR"
,1177,Sborrevik,6/23/2024,OR,,No,,,Vilvo XC40
,1178,GBush,3/7/2024,NC,,Yes,No,,
,1179,WiredOne,3/7/2024,VT,,Yes,Yes,R1S,Honda CRV
,1180,tonyty,3/7/2024,CA,,Yes,Yes,R1T,
,1181,MJC,3/9/2024,CA,,Yes,Undecided,R1S,Tesla M3
,1182,Rae11,6/8/2024,GA,,Yes,Yes,R1S,Volvo
,1183,Hobbscrew3,6/26/2024,WI,,No,,,"Highlander, Jeep, Outback Subaru"
,1184,Terlandson,3/7/2024,CA,,No,,,18 Chevy Silverado '22 Audi Q7
,1185,rdevillers,3/8/2024,CA,,No,,,"Tesla Model Y, Tesla Model S"
,1186,Kylesplash,3/7/2024,IL,,Yes,Yes,Both,
,1187,payote,3/7/2024,CA,,Yes,Undecided,R1S,1998 Jeep Cherokee
,1188,Skyedog,6/29/2024,WA,,No,,,Volvo XC90
,1189,TexInFla,6/29/2024,FL,,No,,,Tesla Model Y
,1190,southerncadesi,6/24/2024,CA,,No,,,"Chevy Equinox, 350Z"
,1191,redjays,3/7/2024,AZ,,Yes,Undecided,R1T,2018 Model 3 Performance
,1192,Red Shirt Wookie,3/7/2024,CT,,Yes,Yes,R1T,"1955 Ford Fairlane, 1973 Ford Ranchero, 2015 Cadillac ESV"
,1193,Richinwalla,3/17/2024,WA,,No,,,"Tesla Model Y, and Tesla Model 3"
,1194,Bigoak,7/1/2024,Canada - Quebec,,No,,,"2015 Tesla Model S 85D, Volvo XC90"
,1195,Kwantum_shift ,7/3/2024,Canada - British Columbia,,No,,,"2023 Tesla Model 3, 2023 Mazda MX-5"
,1196,tpberding,3/7/2024,CA,,Yes,Yes,R1S,Macan
,1197,Whataboykie!,7/5/2024,PA,,Yes,Yes,R1T,"2024 Audi S5 Cabriolet, Tesla Model Y"
,1198,ZBB,3/7/2024,TX,,No,,,"Miata, Model 3, Model Y"
,1199,Seyer6799,5/14/2024,OH,,No,No,,Ionic 5 and ev6
,1200,SonomaDriver,5/6/2024,CA,,Yes,Yes,R1T,"Tesla MYP, Siverado 3500HD Duramax"
,1201,DPT-dad89,3/7/2024,MA,,No,,,Nissan & Subaru SUV
,1202,MaskedRacerX,3/7/2024,FL,,No,,,"BMW iX50, Jeep Wrangler 4xe"
,1203,JSMIA,5/12/2024,FL,,Yes,Undecided,R1S,
,1204,Done,7/6/2024,CA,,No,No,,Toyota highlander limited
,1205,Lootmaster,3/8/2024,WA,,Yes,Yes,R1S,
,1206,McSmithson ,7/7/2024,AZ,,No,,,
,1207,riebeld,7/7/2024,OK,,No,No,,Chevrolet Tahoe and Chevrolet 2500HD Silverado
,1208,WallinMech,3/7/2024,WA,,Yes,Yes,R1S,Tesla Model Y
,1209,GandOsDadffff,7/8/2024,MO,,No,,,"2014 Honda CRV, 2023 Chevy Bolt EUV"
,1210,ccarlone,7/2/2024,TX,,No,,,Range Rover Sport SVR
,1211,Jimmie311,3/7/2024,UT,,Yes,Undecided,R1S,2023 BMW X7
,1212,JoCarCol75,3/7/2024,CA,,Yes,Undecided,R1S,MY
,1213,avventura07,3/8/2024,FL,,No,,,Tesla MYP Jeep JK 2dr
,1214,manjeet.lotay,3/7/2024,CA,,Yes,Yes,R1S,2019 BMW 330i XDrive
,1215,Jw,3/7/2024,CA,,No,No,,
,1216,Colosaleen,3/7/2024,CO,,Yes,Yes,R1S,"Genesis GV70 3.5T SP, Hyundai Santa Cruz Limited, Dodge Viper RT/10, Saleen S351R Speedster"
,1217,Brent watson,6/25/2024,IL,,No,No,,Chevy treverse
,1218,evie_driver,3/7/2024,VA,,Yes,Yes,R1S,
,1219,CMD77,3/7/2024,KY,,No,,,Mercedes EQB 300
,1220,praneeth91,3/7/2024,CA,,Yes,Undecided,R1T,
,1221,afrorick,3/7/2024,GA,,Yes,Yes,R1S,Mercedez Benz E350
,1222,JimmyD,3/7/2024,FL,,Yes,Yes,R1S,2018 Dodge Durango RT
,1223,Benderisgreat34,6/24/2024,TX,,Yes,No,R1S,Jeep Gladiator Rubicon
,1224,V-Pops,3/7/2024,PA,,No,,,Tesla Model Y
,1225,akubra91,3/7/2024,CO,,No,,,"Audi Q5 TDI, Mini Cooper SE"
,1226,V-Pops,3/7/2024,PA,,No,,,"Tesla Model Y, Porsche 968, Subaru Forester"
,1227,tophersymps,3/7/2024,VA,,No,Undecided,,Hyundai Palisade 
,1228,DrTroy,3/7/2024,CA,,Yes,Yes,R1S,
,1229,AZ Rivntur,3/7/2024,AZ,,Yes,Undecided,R1S,R1S
,1230,centexx_r2,3/7/2024,TX,,No,,,Tesla Model 3 RWD
,1231,Destreyf,3/7/2024,UT,,Yes,Undecided,R1T,
,1232,DanHo,7/16/2024,WA,,Yes,Yes,R1T,"Mustang Mach-e, Toyota Tundra, Toyota Corolla"
,1233,liverfailure,3/8/2024,UT,,No,No,,Xterra
,1234,dthmetl,3/7/2024,TX,,No,,,2022 BMW X5
,1235,BRASHY,7/13/2024,TX,,Yes,Yes,R1T,Tesla MYP
,1236,vista747,6/5/2024,CT,,No,,,"Tesla Model Y, Tesla Model 3"
,1237,Pakalapr,7/24/2024,AR,,No,Undecided,,
,1238,mogha,3/7/2024,WA,,Yes,Yes,R1S,
,1239,Patrickxr80,7/26/2024,LA,,No,,,2022 Ford Bronco Sport Big Bend
,1240,mljLimestone,3/7/2024,UT,,Yes,Yes,R1T,Volvo XC60
,1241,Silentlight0,5/10/2024,VA,,Yes,Yes,R1T,"Tesla Y, Acura MDX"
,1242,e teel,7/23/2024,ME,,No,,,Ioniq 5
,1243,fcbryan,3/7/2024,NY,,Yes,Yes,R1S,N/A
,1244,theirongiant,7/26/2024,CA,,No,,,
,1245,roberttatefan,3/7/2024,WI,,Yes,Yes,R1T,"Exocet, Jeep Grand Cherokee"
,1246,Bmoore,3/9/2024,CO,,No,,,Suburu Forester
,1247,RyguyPA26,3/21/2024,MT,,No,No,,Kia Seltos 
,1248,RivianGen2RIS,7/10/2024,CA,,No,,,"CX-9, Audi A4"
,1249,moredrew,3/7/2024,CA,,No,,,Tesla Model Y
,1250,Lackeye,3/24/2024,CA,,Yes,No,R1S,"VW Atlas, Mercedes Sprinter"
,1251,bathbunny,3/7/2024,HI,,No,,,"Tesla Model 3, first-production (03/15/2018)"
,1252,DMC94,3/7/2024,WA,,Yes,Yes,R1T,Audi E-Tron
,1253,ClayCollins,3/8/2024,TX,,No,,,"2012 Jaguar XF, 2022 GMC Yukon Denali "
,1254,FlightDoc,8/5/2024,CO,,Yes,Yes,R1T,BMW x3
,1255,VFX22,5/12/2024,MA,,Yes,No,R1S,2014 BMW 328i GT
,1256,PAGANRITES,3/7/2024,CA,,No,,,"2024 Hyundai Ioniq 5 AWD LTD, 2024 Hyundai Kona EV Ltd."
,1257,Interstellar,3/7/2024,IL,,Yes,Yes,R1T,2013 Grand Cherokee
,1258,SuperSixFour,3/7/2024,NC,,No,,,"Civic Type R, GT3 Touring, XC60 Recharge"
,1259,Esteban98101,7/21/2024,WA,,Yes,Yes,R1S,"Toyota Highlander, Mini, VW Golf"
,1260,bwilliams ,3/7/2024,CA,,Yes,Undecided,R1S,2022 Taycan 4S; 2023 Toyota RAV4 Prime 
,1261,tallforshort,3/7/2024,WA,,Yes,Undecided,R1S,Tesla Model 3
,1262,rrstudios,3/20/2024,CA,,No,,,Kia
,1263,Scatootle,7/26/2024,NV,,No,,,Kia EV9 / R1S 2nd Gen on Order
,1264,TomServo2112,3/7/2024,CA,,No,Undecided,R1S,"Taycan, Audi Q8 e-tron"
,1265,Handpanudu,8/13/2024,CA,,No,,,Honda element
,1266,donruss,3/7/2024,WA,,Yes,No,R1S,2021 Audi e-tron Sportback
,1267,evchris,3/7/2024,TX,,Yes,Yes,R1T,"Tesla Model Y, VW ID.4"
,1268,DJFrerichs,8/15/2024,WI,,No,,,2013 Toyota Prius V & 2024 Toyota Grand Highlander
,1269,DietPepsi,7/1/2024,Canada - Quebec,,No,,,Telsa Model Y and Mercedes GLB 250
,1270,BillB,8/14/2024,Canada - Ontario,,No,,,Aston Martin Vantage. Porsche Macan Turbo. Dodge Ram 1500.
,1271,JJJ*,3/7/2024,AZ,,No,,,"Tesla Model 3, Y and X"
,1272,noggins1,8/17/0024,NV,,No,,,Duramax 
,1273,Wboatwri,3/8/2024,MD,,Yes,Yes,R1S,"Suburban, Volvo XC90-Hybrid, Volvo XC70"
